month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio_mm,pending_ratio_yy
201912,27522,"creedmoor, nc",,259550,-0.0095,-0.0699,58,-0.1212,1.5217,114.5,0.3314,0.3011,8,-0.3333,0,4,0,0,16,0.3333,,8,-0.4667,0,128.6359223,0.0059,-0.0117,2060,-0.0641,-0.1159,292943,-0.0259,-0.1644,66,-0.1852,0.1379,-0.0893,-0.2099
201912,12563,"patterson, ny",*,357550,-0.106,,58,-0.0645,0.0943,74.5,0.2016,-0.1813,4,-0.5,,0,,,8,-0.3333,1,2,1,-0.3333,173.8278441,-0.024,0.0093,2240,-0.0018,-0.0525,458312,-0.0483,-0.0869,60,-0.0476,0.0345,0.0184,-0.0221
201912,30461,"statesboro, ga",*,228950,0.1171,0.0447,58,-0.0645,,73,-0.0875,-0.1412,12,-0.25,0,0,,,4,-0.5,0,29,0.0357,1.4167,101.7980764,0.0479,0.0338,2200,0.0956,0.0506,228398,0.0093,0.0271,87,-0.0333,0.5,0.0484,0.3356
201912,16323,"franklin, pa",,105800,-0.007,0.0628,58,-0.0333,-0.3763,127.5,0.1916,0.0282,4,-0.5,-0.75,0,,,4,0,-0.5,8,-0.3846,3,65.79311868,0.042,0.0339,1434,-0.0151,-0.0285,141343,-0.0297,0.0596,66,-0.0959,0.1379,-0.0787,0.1164
201912,55317,"chanhassen, mn",,532500,0.0339,-0.096,58,-0.3095,-0.1594,69,0.3269,-0.08,12,-0.5,0,0,,,16,-0.3333,1,24,-0.3143,-0.4419,170.6207917,-0.0018,-0.0264,3012.5,0.0119,-0.1189,594387,0.0134,-0.0711,82,-0.3109,0.4138,-0.0029,-0.2094
201912,75482,"sulphur springs, tx",*,241050,-0.0356,,58,-0.0492,-0.1944,72,0,0.125,12,-0.25,-0.25,0,,,8,-0.5,-0.5,31,0.069,0.1481,103.33061,0.0316,0.1355,2043,-0.094,0.0908,345403,-0.0216,0.4729,89,-0.0111,0.5345,0.0591,0.1595
201912,43004,"blacklick, oh",,299050,0.0916,0.15,58,-0.2564,-0.1714,54,0.2558,-0.2394,32,0,0.3333,0,,,16,-0.5556,0,59,0.0727,0.439,126.8010465,0.0045,0.0288,2437,0.0541,0.1677,372902,-0.0165,-0.0183,117,-0.1203,1.0172,0.3121,0.4315
201912,35652,"rogersville, al",,247500,-0.0659,0.0534,58,0.0357,0,97,0.0659,0.1023,8,-0.5,0,0,,,8,0,1,0,-1,,107.177055,-0.0645,0.0403,2081,-0.0554,0.0369,325755,-0.0972,0.2969,58,0,0,-0.0357,0
201912,75142,"kaufman, tx",*,231000,-0.1083,,58,0.0545,,64,0.0323,,20,0,0.25,0,,,16,0,0.3333,23,-0.0417,0.2105,122.7329975,-0.0307,0.0647,1952,-0.0861,-0.1227,306351,-4.00E-04,0.1103,81,0.0253,0.3966,-0.0398,-0.1623
201912,82443,"thermopolis, wy",,154300,-0.0353,-0.0359,58,0.0175,-0.0794,170.5,0.0149,0.1923,4,,0,0,,,0,-1,-1,0,,,81.85670262,-0.0195,-0.0569,2017,-0.018,0.1058,187322,-0.0231,-0.0157,58,0.0175,0,0,0
201912,33922,"bokeelia, fl",,309950,0.033,-0.0159,58,0.0943,0,94.5,0.0988,-0.0455,8,-0.3333,0,0,,,4,-0.5,-0.6667,7,0,-0.3636,225.4536588,-0.0434,-0.0581,1453,0.0925,0.1281,425106,0.0226,0.1586,65,0.0833,0.1207,-0.0114,-0.069
201912,15237,"pittsburgh, pa",,274950,0.0296,0.1459,58,-0.1594,-0.2267,53,0.1522,-0.2639,20,-0.375,0,0,,,16,-0.5,0,56,-0.2,-0.0508,152.8200113,0.0234,,1513,-0.0137,,326399,0.035,0.1944,114,-0.1799,0.9655,-0.049,0.1789
201912,62951,"johnston city, il",*,59800,-0.0363,,58,-0.0333,,38.5,0.8333,,0,-1,-1,0,,,8,,,15,0.1538,14,45.52023166,-0.0645,-0.0425,1412,0,-0.0949,80736,-0.0188,-0.2969,73,0,0.2586,0.042,0.2253
201912,93618,"dinuba, ca",,299950,0.1107,0.0909,58,-0.1944,0.0357,74,0.1212,0.2759,20,0.25,1.5,0,,,4,-0.75,-0.5,28,-0.125,0.75,156.7858893,0,-0.0024,2147.5,0.0642,0.1303,384393,0.0841,0.0979,86,-0.1731,0.4828,0.0383,0.197
201912,27511,"cary, nc",,397475,0.0122,-0.0064,58,-0.2162,-0.1594,51.5,0.1977,-0.5187,16,-0.6,0,0,,,8,-0.7143,-0.5,25,-0.1379,-0.2647,173.8821859,0.0129,0.0228,2299,0,0.0375,558120,0.0657,0.0504,83,-0.1942,0.431,0.0391,-0.0617
201912,80012,"aurora, co",,234950,0.0217,-0.0604,58,-0.1594,0.0943,34,-0.2093,-0.3061,40,0.4286,0.1111,0,-1,,12,-0.5,-0.4,53,-0.1311,-0.1846,190.2932318,-0.009,0.1035,1176,0.0199,-0.25,263808,0.0287,-0.0247,111,-0.1462,0.9138,0.0297,-0.3126
201912,54728,"chetek, wi",,184500,-0.0773,-0.2311,58,-0.0492,0.0175,117.5,0.078,-0.3362,4,-0.6667,,0,,,4,0,,1,0,-0.75,133.1666667,0.1074,-0.0173,1383,-0.0755,-0.3221,346429,0.027,0.1059,59,-0.0484,0.0172,8.00E-04,-0.0529
201912,90025,"los angeles, ca",*,1074050,0.0982,0.0478,58,-0.1212,0.2609,86.5,0.3516,,12,-0.4,-0.25,0,,,4,-0.5,0,44,-0.1538,0.76,684.0942563,0.0121,0.0489,1623.5,0.0632,-0.0214,1287828,0.0904,-0.0298,102,-0.1356,0.7586,-0.0293,0.2151
201912,40205,"louisville, ky",,304999.5,-0.0163,-0.0316,58,-0.1714,-0.4423,50,0.087,-0.1228,12,-0.625,-0.25,0,,,8,-0.6667,-0.5,25,-0.4318,-0.2647,160.1731602,0,0.0684,2108,-0.0108,-0.0614,430406,-0.1188,0.2184,83,-0.2719,0.431,-0.1975,0.1041
201912,77074,"houston, tx",,204500,-0.0486,-0.026,58,-0.1343,-0.1944,67.5,0.2736,-0.1667,12,-0.4,-0.25,0,,,20,0.25,1.5,16,0.0667,0,122.4173763,0.0098,0.0142,1608,-0.0074,-0.0689,196761,-0.0143,-0.0648,74,-0.0976,0.2759,0.052,0.0536
201912,55920,"byron, mn",,389950,0.013,0.3176,58,0.0357,0.0357,147.5,0.1706,0.1895,4,-0.5,-0.5,0,,,4,0,0,17,-0.3462,0,161.2074464,-0.0225,0.1325,2598.5,-6.00E-04,0.2374,418479,9.00E-04,0.2617,75,-0.0854,0.2931,-0.1712,-0.0105
201912,21044,"columbia, md",,397500,-0.0537,0.1689,58,-0.1831,-0.2055,49,0.2564,-0.1552,32,0.1429,0.3333,0,,,16,-0.3333,-0.2,14,0.0769,0.4,184.1121521,-0.0056,0.0547,2110,-0.058,0.1047,463942,-0.0133,0.1501,72,-0.1429,0.2414,0.0583,0.1044
201912,33772,"seminole, fl",*,281500,-0.0618,,58,-0.1212,-0.42,62.5,-0.0672,0.1792,16,-0.4286,-0.3333,0,,,16,-0.2,-0.6,34,-0.32,0.2593,179.6766818,0.0207,0.0636,1494,-0.0544,0.2166,271636,-0.0178,0.1727,92,-0.2069,0.5862,-0.1714,0.3162
201912,73717,"alva, ok",,109800,-0.0023,0.0462,58,-0.0645,0.1837,152.5,0.2603,-0.1433,0,-1,-1,0,,,4,-0.5,,6,5,5,68.79073135,-0.0195,-0.082,1415.5,-0.0238,-0.0736,133819,-0.0268,-0.002,64,0.0159,0.1034,0.0873,0.083
201912,40741,"london, ky",*,206500,0.1475,0.1475,58,-0.0333,,104,0.2381,0.0505,4,-0.5,-0.5,0,,,4,-0.6667,-0.75,21,-0.087,0.6154,99.24213873,-0.0105,0.1552,2101,0.1164,0.014,229138,-0.0037,0.1177,79,-0.0482,0.3621,-0.0213,0.2126
201912,98033,"kirkland, wa",,1637550,0.0247,0.213,58,-0.4141,-0.4775,68.5,0.161,0.1417,12,-0.5714,0,0,,,0,-1,-1,44,-0.2414,0.5714,598.1595092,0.0798,0.133,2893,-0.0126,0.1166,1934903,0.0402,0.2284,102,-0.3503,0.7586,0.1728,0.5064
201912,60805,"evergreen park, il",,219050,-0.0041,0.0977,58,-0.1212,-0.2468,44,0.1892,-0.3016,16,-0.3333,0,0,,,24,0.5,1,31,-0.0313,-0.0882,142.9440389,-0.038,-2.00E-04,1414.5,0.0378,0.0104,214679,0.002,0.0746,89,-0.0918,0.5345,0.0496,0.0929
201912,10473,"bronx, ny",,459050,0.0825,0.0928,58,0.0175,0,63.5,-0.1753,-0.2063,12,0,0.5,0,,,4,-0.5,-0.6667,12,-0.2,0.7143,321.1111111,0,0.2071,1083,0.0028,-0.0155,425643,0.0119,0.1206,70,-0.0278,0.2069,-0.0563,0.0862
201912,72032,"conway, ar",,165067.5,-0.0287,-0.0207,58,-0.1594,-0.284,71,0.127,-0.1839,20,0,0.25,0,,,0,-1,-1,19,0.2667,0.4615,101.9009327,-0.0338,0.0897,1800,-0.0121,-0.0385,219961,-0.0599,-0.0669,77,-0.0833,0.3276,0.1102,0.1671
201912,64015,"blue springs, mo",,294950,0.099,0.0311,58,-0.2564,-0.3012,77,0.4808,0.2833,16,-0.3333,-0.2,0,,-1,4,-0.875,-0.75,54,-0.0847,2.8571,121.0655882,0.0926,0.144,2378.5,-0.0036,0.051,308300,0.0275,-0.0769,112,-0.1825,0.931,0.1746,0.7624
201912,1095,"wilbraham, ma",*,399950,0.0023,,58,-0.284,-0.1343,93,0.2568,0.1481,8,0,-0.5,0,,,4,-0.6667,-0.5,6,0.5,2,174.6501615,0.002,0.0702,1793,-0.0833,-0.0777,364301,-0.0209,0.0259,64,-0.2471,0.1034,0.0541,0.0736
201912,10710,"yonkers, ny",,465550,-0.0481,-0.0671,58,-0.1212,-0.2055,71,0.3654,0.0758,8,-0.3333,-0.3333,0,,,0,-1,-1,6,0,0.5,266.1520562,-0.0115,-0.087,1192,-0.0189,-0.1486,431696,-0.0575,-0.0267,64,-0.1111,0.1034,0.0125,0.0487
201912,47170,"scottsburg, in",*,156950,-0.0485,,58,0.0741,,69,0.3269,,24,1,2,0,,,4,-0.8,-0.6667,3,0,0.5,97.3455007,-0.0019,-0.0242,1506.5,-0.1033,0.0043,180841,-0.0496,0.0342,61,0.0702,0.0517,-0.0038,0.0029
201912,3576,"colebrook, nh",,151750,0.0113,0.0645,58,-0.0645,-0.1212,160.5,0.07,-0.1417,0,-1,-1,0,,,0,-1,-1,8,-0.1111,0.3333,93.67953431,-0.0333,0.0522,1800,0,-0.0212,194809,-0.0173,0.0887,66,-0.0704,0.1379,-0.0072,0.047
201912,67550,"larned, ks",,69999.5,-0.0352,-0.0796,58,-0.0169,-0.0492,147.5,0.0846,0.0315,0,-1,-1,0,,,0,,-1,5,-0.1667,,51.75020292,-0.005,-0.0667,1380,0,0.0268,78987,-0.0487,-0.1856,63,-0.0308,0.0862,-0.0155,0.0862
201912,47274,"seymour, in",,179050,-0.0319,0.1941,58,-0.0645,-0.4314,76.5,0.275,-0.0316,4,-0.75,-0.875,0,,,8,0,-0.3333,30,-0.3023,-0.1429,103.9005729,-0.0417,0.2138,2104.5,0.0108,0.2527,227146,-0.0322,0.2954,88,-0.1619,0.5172,-0.1763,0.1741
201912,48240,"redford, mi",*,97550,-0.0151,,58,0.0545,,39,0.0263,,24,-0.1429,0.5,0,,,16,0,-0.2,2,1,0,89.28119377,1.00E-04,0.0624,1008,-0.0354,-0.0579,99562,0.0103,0.0303,60,0.0714,0.0345,0.0163,-0.0243
201912,37923,"knoxville, tn",*,250050,-0.0119,,58,-0.284,-0.2267,58,-0.0794,0.1373,12,-0.5,-0.4,0,,,20,-0.4444,1.5,61,0.0517,-0.0469,115.6538125,0.0148,-0.0421,2291,-0.0039,0.0362,274295,0.0112,-0.1054,119,-0.1439,1.0517,0.3357,0.1984
201912,45414,"dayton, oh",,148050,0.1144,-0.0445,58,-0.0333,-0.4082,85,0.1039,0.2687,16,0,0.3333,0,,,16,-0.2,-0.5,31,-0.225,-0.1143,82.587697,0.0081,-0.0161,1496.5,-0.0438,-0.0606,189811,-0.0274,-0.0578,89,-0.11,0.5345,-0.1322,0.1773
201912,60139,"glendale heights, il",,222450,-0.0372,0.0849,58,-0.1212,-0.1212,51.5,0.051,-0.0283,24,-0.25,0.5,0,,,16,-0.4286,0,41,-0.2264,-0.0682,145.6379727,-0.0201,0.0389,1472,-0.0329,-0.0271,217608,-0.0519,0.0425,99,-0.1681,0.7069,-0.0961,0.0402
201912,76104,"fort worth, tx",,195500,0.0292,0.2774,58,-0.0645,0.234,51.5,0.051,-0.1417,24,0,0.5,0,,,20,0.25,0,24,-0.0769,0.2,129.8955614,-0.029,0.1157,1498,0.0081,0.0572,222632,-0.015,0.0991,82,-0.0682,0.4138,-0.0056,-0.0117
201912,31768,"moultrie, ga",*,167050,-0.0171,0.1936,58,-0.1212,,90.5,-0.0163,-0.2642,12,-0.25,0,0,,,4,-0.5,0,14,-0.2632,,85.20886616,0.003,0.1882,2058.5,-0.0198,0.0633,212813,-0.0061,0.1575,72,-0.1529,0.2414,-0.0465,0.2414
201912,16511,"erie, pa",,87025,-3.00E-04,-0.2985,58,-0.0169,0.0943,87,0.2083,0.5263,4,-0.5,-0.6667,0,,,4,-0.6667,-0.5,11,-0.3529,-0.1538,68.98997741,-0.1,-0.0511,1339.5,-0.0265,0.0855,180965,-0.0532,-0.0774,69,-0.0921,0.1897,-0.0985,-0.0556
201912,96021,"corning, ca",*,367050,-0.0213,0.2991,58,-0.0794,,79.5,-0.1067,0.4722,8,0,-0.75,0,,,4,-0.6667,-0.6667,6,-0.7,-0.8462,215.1898734,0,0.1496,1716,-0.0046,0.1289,404065,-0.0496,0.0164,64,-0.2289,0.1034,-0.214,-0.4786
201912,43616,"oregon, oh",,149950,0,0.0707,58,0.0741,0.0175,55.5,-0.0089,-0.2183,8,-0.6667,-0.5,8,,,16,-0.3333,1,23,-0.2069,0.6429,98.25100947,0.0038,0.0438,1540.5,-0.0372,-0.01,170608,-0.0088,-0.0049,81,-0.0241,0.3966,-0.1405,0.1509
201912,53132,"franklin, wi",,300045,0,3.00E-04,58,-0.1471,0.16,80.5,0.61,0.2385,8,-0.5,-0.5,0,,,0,-1,-1,32,-0.2195,-0.0303,143.668682,0.0095,-0.02,1910,-0.045,-0.023,349000,0.0304,0.0316,90,-0.1743,0.5517,-0.0512,-0.1083
201912,20112,"manassas, va",*,454050,-0.0128,,58,-0.2162,-0.1714,54.5,0.2976,-0.1066,12,-0.625,-0.5,4,,0,8,-0.7143,-0.3333,13,-0.1333,-0.4348,171.1974034,0.0048,0.0825,2726.5,0.0053,-0.1437,511299,-0.0133,-0.0114,71,-0.2022,0.2241,0.0214,-0.1044
201912,29204,"columbia, sc",,138050,-0.126,-0.0541,58,-0.1077,0,63,0.0678,-0.3438,12,-0.25,0,0,,,16,-0.3333,0.3333,0,,,95.40909091,-0.0718,-0.0251,1493,-0.0727,-0.0248,213580,-0.0769,0.1266,58,-0.1077,0,0,0
201912,23664,"hampton, va",,250050,-0.0381,-0.1039,58,-0.1077,-0.3696,67.5,0.0075,-0.0625,12,-0.25,0.5,0,,,8,-0.3333,-0.5,1,-0.5,0,134.2082981,-0.0073,0.0021,2058,0.0224,-0.0751,344265,0.0194,0.0152,59,-0.1194,0.0172,-0.0135,0.0064
201912,98272,"monroe, wa",,580045,0,0.0087,58,-0.2055,0.0545,69,0.2545,-0.1786,16,-0.3333,1,4,,0,12,-0.4,-0.25,45,-0.1346,0,250.2256929,0.0437,0.1625,2536.5,-0.0482,-0.1043,651350,-0.0061,0.112,103,-0.176,0.7759,0.0635,-0.0423
201912,71055,"minden, la",,149550,-0.0027,-0.0912,58,0.0175,0.0357,83.5,-0.0176,-0.3042,8,-0.3333,0,0,,,12,-0.25,2,0,,-1,84.60057748,0,-0.0044,1707,0,-0.1387,186216,9.00E-04,-0.0333,58,0.0175,0,0,-0.0179
201912,33168,"miami, fl",,340000,0.0561,0.2184,58,0.0175,-0.0492,59,-0.0328,-0.1324,12,-0.5,-0.4,0,,,12,0,-0.25,35,-0.3,-0.2391,235.3647276,0.041,0.1194,1348.5,0.0139,0.047,356609,0.0272,0.1979,93,-0.1308,0.6034,-0.2737,-0.1507
201912,43021,"galena, oh",,486240,0.0027,0.0456,58,-0.0645,0.0175,88,0.2055,0,4,-0.5,-0.5,0,,,8,-0.5,-0.6667,14,-0.2632,-0.1765,144.9789376,0.0081,-0.0121,3389,9.00E-04,0.0276,581471,0.0226,0.0712,72,-0.1111,0.2414,-0.0651,-0.0569
201912,87102,"albuquerque, nm",,199050,0,-0.0293,58,0,-0.1343,59.5,-0.0556,-0.4491,20,0.25,0.6667,0,,,16,-0.2,0,23,-0.1154,0.2778,152.7368941,-0.0157,-0.0351,1290,0.0086,0.0157,219672,0.0032,-0.0618,81,-0.0357,0.3966,-0.0517,0.1279
201912,99114,"colville, wa",*,239550,0,-0.1291,58,-0.2368,,124.5,0.3245,-0.0273,4,-0.5,0,0,,,0,-1,,27,-0.069,1.25,106.2128923,0.0151,0.0039,1160,-0.1471,-0.463,311464,0.0382,-0.1836,85,-0.1905,0.4655,0.0839,0.3117
201912,46970,"peru, in",,74950,0.0331,0,58,-0.0645,-0.2162,67,0.3137,-0.2299,4,-0.8,-0.6667,0,,,8,-0.5,0,9,-0.3571,8,47.9968419,-0.0126,-0.0769,1562,0.0331,-0.0446,110425,0.0609,-0.1983,67,-0.1184,0.1552,-0.0706,0.1417
201912,32110,"bunnell, fl",,215040,0.0047,0.0386,58,-0.0169,-0.3176,63.5,-0.0522,-0.2784,4,-0.5,0,4,,0,28,6,6,26,-0.1333,-0.0714,125.8695103,0.0082,0.0152,1698,-0.0093,-0.0561,224353,-0.021,-0.0601,84,-0.0562,0.4483,-0.0602,0.1189
201912,62052,"jerseyville, il",,119950,0,0.0949,58,0,0.1837,100,0.1364,0.1628,8,0,-0.3333,0,,,4,-0.5,0,9,-0.25,-0.3077,80.88235294,0.001,-3.00E-04,1423,0.0223,0.117,148865,0.0287,0.2333,67,-0.0429,0.1552,-0.0517,-0.1101
201912,47905,"lafayette, in",,216050,-0.0182,0.0051,58,-0.2368,-0.2658,52.5,0.0714,-0.1797,24,-0.1429,-0.25,0,,,12,-0.4,0,11,0.1,2.6667,103.7534064,0.0064,0.1011,2168.5,-0.0439,-0.0375,286086,-0.0104,0.1246,69,-0.1977,0.1897,0.0581,0.1517
201912,79029,"dumas, tx",,190050,-0.0256,-0.1037,58,0.1373,0.1373,66,0.1186,-0.3832,16,0,1,0,,,0,,-1,3,-0.4,-0.25,91.65637653,-0.0134,-0.0461,1873,-0.063,-0.1968,189182,-0.0563,-0.1669,61,0.0893,0.0517,-0.0463,-0.0267
201912,81323,"dolores, co",,399950,-0.1839,0.0664,58,-0.1077,-0.2162,163,0.1399,0,0,-1,-1,0,,,0,-1,,7,-0.3,0.4,180.0515729,-0.0031,-0.0243,2374,0,0.1718,921673,-0.0135,0.2142,65,-0.1333,0.1207,-0.0332,0.0531
201912,18431,"honesdale, pa",,267550,0.07,0.1888,57,-0.0952,-0.2597,125.5,0.2426,0.162,4,-0.5,-0.6667,0,,,0,-1,-1,15,-0.1176,-0.25,96.77315263,0.051,0.1241,2743,0.0205,0.1545,342361,0.0142,0.1633,72,-0.1,0.2632,-0.0067,0.0034
201912,49709,"atlanta, mi",*,89050,-0.0111,,57,0,-0.2875,110.5,-0.0307,-0.2483,0,-1,-1,0,,,0,-1,,2,-0.6667,0,74.31538462,0.0734,-6.00E-04,1400,0,0.087,111718,-0.1564,-0.2514,59,-0.0635,0.0351,-0.0702,0.0101
201912,80111,"englewood, co",,642550,-0.0309,-0.1138,57,-0.3133,-0.0952,90.5,0.5877,0.3507,8,-0.6,-0.6,0,,-1,8,-0.7778,-0.3333,36,-0.2653,0.0286,233.2864039,0.0403,0.0092,3196,-0.044,-0.0561,997160,-0.0452,0.0322,93,-0.2955,0.6316,0.0412,0.076
201912,12095,"johnstown, ny",,127000,-0.0227,-0.1244,57,-0.0339,0.1176,88,-0.033,-0.12,8,-0.3333,0,0,,,8,-0.3333,0,17,-0.2273,0.2143,73.35907336,0.0513,-0.1404,1536,-0.0103,-0.0863,153676,-0.0505,-0.0181,74,-0.0864,0.2982,-0.0746,0.0237
201912,81501,"grand junction, co",,249050,-0.002,0.0375,57,-0.1618,-0.1493,60.5,-0.0547,0.1204,16,-0.5556,-0.4286,0,,,8,-0.3333,-0.6,48,-0.1111,0.0213,162.9339306,-0.0394,0.04,1540.5,-0.0055,0.0055,2637418,8.5716,8.8814,105,-0.1393,0.8421,0.048,0.1406
201912,10589,"somers, ny",*,535050,0.07,-0.0581,57,-0.2083,,65.5,0.31,-0.2202,0,-1,-1,0,,,8,-0.5,1,0,,-1,304.3458781,0.0551,0.0916,1793,0.0547,-0.0944,559832,0.032,-0.0807,57,-0.2083,0,0,-0.029
201912,45030,"harrison, oh",,235240,0.0515,0.0499,57,-0.1364,0.14,62,0.3478,0.1273,12,-0.4,0,0,,,12,-0.5714,0,31,0.0333,-0.1143,26.55417407,-0.6894,-0.6712,873.5,-0.1949,-0.2566,234776,0.0529,0.0299,88,-0.0833,0.5439,0.0893,-0.1561
201912,84041,"layton, ut",,316900,-0.0033,-0.0921,57,-0.3214,-0.4063,45.5,0.1098,0.0111,20,-0.375,-0.5,0,-1,-1,12,-0.6667,-0.625,60,-0.1429,-0.0323,145.6811896,0.0384,0.0831,2172,-0.0028,-0.1804,371206,0.0153,0.0073,117,-0.2403,1.0526,0.2193,0.4068
201912,81004,"pueblo, co",,149950,-0.0329,0.0345,57,-0.1739,-0.2597,61,0.3556,-0.0469,24,-0.25,-0.1429,0,,,20,-0.4444,0.25,6,-0.3333,0,111.1164814,-0.0553,0.1014,1496,0.0389,-0.0765,211982,0.0188,0.0464,63,-0.1923,0.1053,-0.0252,0.0273
201912,7734,"keansburg, nj",*,264950,0.0188,0.3244,57,-0.1972,0.0556,74,0.6087,,12,-0.25,0.5,0,,,8,-0.6667,-0.3333,2,,1,0,,,0,,,249452,-0.0126,0.2558,59,-0.169,0.0351,0.0351,0.0166
201912,25541,"milton, wv",,200049,0.0256,-0.1342,57,-0.0656,-0.0656,109.5,0.2882,0.0046,4,0,,0,,,4,-0.6667,0,10,0.1111,0.1111,101.7113838,-0.0131,-0.0599,1900,0.015,-0.0723,255225,0.0056,0.0691,67,-0.0429,0.1754,0.0279,0.0279
201912,39730,"aberdeen, ms",,110050,0,-0.1472,57,-0.05,0.1633,201.5,0.2212,0.5382,0,-1,,0,,,0,,-1,6,0,0.5,53.78876705,-0.0136,-0.0754,1804,0,-0.0174,169008,0.0026,-0.1003,63,-0.0455,0.1053,0.0053,0.0236
201912,48093,"warren, mi",,159050,-0.0358,0.0607,57,-0.1231,-0.1094,50.5,0.0745,-0.1293,24,0,0,0,,-1,12,-0.5714,-0.4,18,-0.2174,-0.1429,118.9484127,0.0352,0.0736,1195,-0.0516,-0.1271,144948,-0.0403,-0.1624,75,-0.1477,0.3158,-0.0381,-0.0123
201912,60194,"schaumburg, il",*,222449.5,-0.0326,0.1405,57,-0.25,0.0755,60.5,0.407,,16,-0.5,0,0,,,8,-0.6667,0,42,-0.0233,0.2727,162.2378118,0.0201,0.0347,1300,-0.0152,-0.0284,247354,-0.033,-0.0248,99,-0.1681,0.7368,0.1711,0.1142
201912,36467,"opp, al",*,119300,-0.0062,0.2167,57,-0.0656,,139,0.3365,0.188,4,0,0,0,,,4,-0.5,0,5,1.5,,0,,-1,0,,-1,156522,-0.032,0.1683,62,-0.0159,0.0877,0.0549,0.0877
201912,95403,"santa rosa, ca",,734989,0.1307,0.1666,57,-0.1493,-0.3133,44.5,-0.1604,-0.1442,28,-0.125,0.1667,0,,,12,-0.4,-0.25,37,-0.0263,0.6087,388.6902776,0.0296,0.0417,1882,0.0621,0.0791,1048474,0.0685,0.2388,94,-0.1048,0.6491,0.082,0.372
201912,39667,"tylertown, ms",,166800,0.0137,0.0494,57,0,0.1176,99.5,0.1845,-0.3231,0,-1,-1,0,,,8,1,1,0,,-1,73.53554739,-0.0022,0.0182,2000,0,0.065,231655,0.0901,0.3044,57,0,0,0,-0.0196
201912,96701,"aiea, hi",,450050,-0.0323,-0.2228,57,-0.0172,0.0179,58.5,0.6714,-0.1269,20,0,0.6667,0,,,4,-0.75,-0.6667,0,,,436.2230073,-0.0179,0.0214,959,-0.1838,-0.2554,621515,-0.0094,-0.0719,57,-0.0172,0,0,0
201912,81005,"pueblo, co",,250050,0.0638,0.0167,57,-0.0172,-0.05,37,-0.075,-0.2128,20,-0.4444,-0.1667,0,,,24,0.2,-0.1429,6,-0.3333,-0.3333,112.4691556,-0.0026,0.0134,2310,0.0368,0.0026,653437,0.1382,1.0052,63,-0.0597,0.1053,-0.0499,-0.0447
201912,70818,"baton rouge, la",*,279950,-0.0345,-0.0345,57,0,,90.5,-0.1462,-0.0765,20,4,1.5,0,,,4,-0.75,-0.6667,13,0,,132.235688,0.0028,-0.0718,2186,-0.0416,0.0576,310137,-0.0255,-0.0053,70,0,0.2281,0,0.2281
201912,99016,"greenacres, wa",,379850,-0.025,0.0128,57,-0.0952,-0.2875,37,-0.2128,-0.4559,12,-0.7,-0.25,0,,,0,-1,-1,87,-0.0114,0.2254,166.2512901,0.0436,0.0919,2360,-0.0175,-0.0445,449431,0.0146,0.0598,144,-0.0464,1.5263,0.1295,0.6388
201912,4901,"waterville, me",,139800,-0.0329,0.0209,57,-0.1231,-0.2963,89.5,0.2606,-0.0579,8,-0.6667,-0.5,0,,,8,-0.5,-0.3333,14,-0.2632,-0.1765,96.10174,5.00E-04,0.1185,1546.5,-0.0087,-0.0087,161927,-0.0021,0.0373,71,-0.1548,0.2456,-0.0467,0.0357
201912,68526,"lincoln, ne",,437400,-0.0211,0.0292,57,-0.0806,-0.0172,95.5,-0.2421,0.2733,12,0.5,0,0,,,0,-1,,23,0.0455,0.0952,144.5003593,0.0159,-0.3637,3138,-0.012,0.6962,437058,-0.024,-0.1,80,-0.0476,0.4035,0.0487,0.0414
201912,11568,"old westbury, ny",*,2417550,-0.0698,0.0209,57,-0.1231,,147,0,-0.2222,0,-1,-1,0,,,8,,1,14,-0.0667,,0,,-1,0,,-1,3517928,0.0089,0.0537,71,-0.1125,0.2456,0.0148,0.2456
201912,49858,"menominee, mi",,144000,-0.0397,0.0671,57,-0.1972,-0.3667,94,0.0217,-0.2656,0,-1,-1,0,,,0,-1,-1,7,-0.6316,-0.2222,87.13714558,0.0414,0.0516,1428,-0.0887,-0.048,200290,0.0024,0.1042,64,-0.2889,0.1228,-0.1448,0.0228
201912,53029,"hartland, wi",*,634950,0.0583,0.059,57,-0.1739,-0.2785,115,0.3068,,4,-0.5,-0.5,0,,,0,-1,-1,17,-0.3704,0.2143,172.5391204,0.0327,-0.03,3703,0.0466,0.0201,858664,0.0416,-0.0026,74,-0.2292,0.2982,-0.0931,0.121
